dec ra theta_jn psi phase geocent_time a_1 a_2 cos_tilt_1 cos_tilt_2 phi_12 phi_jl mass_ratio chirp_mass luminosity_distance duration
0.5917217819790636 3.5416931773117453 2.7467031376990936 2.2856677702828345 1.3756428836994803 0.0828991503326941 0.09317163412503578 0.2557315518894324 0.7714542129302894 0.70032973167566 2.9365526285938457 0.0 0.8996056428429584 14.85817743512059 264.01350534735246 4
0.9848534311369204 5.836824981713972 3.082212806090976 0.5562822659689294 2.809803617357216 0.03508479932577685 0.11425167826400218 0.24720676986374096 -0.5103115264694941 0.2131673282492476 2.1561317814635768 0.0 0.5455713927452038 26.031519585997977 579.2209024400672 4
0.8443486226245575 1.1683200318963836 0.0378756457274874 3.0694493389478468 5.634620302061245 -0.06939580262519701 0.3095777038024595 0.032057728754232614 -0.055582341729360565 -0.7360264366438808 1.9969340933900224 0.0 0.8730025706027089 25.474111238372828 573.502532313461 4
0.36163284073238827 3.621303220190564 0.1567178077711817 2.128800156136644 5.737010666796098 -0.038786235794207966 0.3421518489778205 0.3993736611334591 0.9173361953731776 0.8617041746098473 0.1527843037867697 0.0 0.8918616769417922 29.844782470471817 285.824955694528 4
0.6459485743745401 0.2645873766628705 2.6887737761645454 0.4221993879865697 2.3856922280855666 0.006652034257462788 0.11157583533732383 0.01478766511275346 0.6665286058641218 -0.4788394530943818 1.3069847387081188 -0.0 0.5962641562701203 32.887775084879586 502.5935091151384 4
-0.4097610463307913 3.2014564581173497 1.2156050736019008 2.220453384976718 0.7523062592364592 -0.08267635360593592 0.04474942546042944 0.4326383374068901 -0.11878730954119275 -0.294935040301493 3.2410416078042714 3.1415926535897927 0.8604744532512042 59.292805752150365 517.2182693930076 4
0.5191322185674632 5.7000476445601365 0.0604578303784863 2.93348756899221 0.868682054232122 0.062465238434715326 0.14587841225089365 0.2012419248841716 0.8856021936473961 0.9869371224336048 3.2339048812170343 3.1415926535897927 0.5330469455064385 27.812286944763237 565.6734999460358 4
-0.17013958985367816 0.291448380824381 2.8133549535018605 2.8205008290538056 2.6313087469273198 -0.04964348777788519 0.2613352182439191 0.05482277080444816 -0.5547547227948985 -0.9317310363018882 3.6446987166643976 0.0 0.8433840709622153 37.54327941704355 432.41390813730703 4
0.9213282264795872 0.9357374684863228 2.476040231896337 2.979954371823725 2.9079449230356342 0.09941456049488116 0.023441109819852528 0.32259214810198417 0.9897804100933631 0.9500257940289418 1.8528542812366469 -0.0 0.8004119781193931 14.345063626445164 245.1130068903271 4
-0.4810012427995434 2.39433561701812 2.4936123753593167 2.7678893866166616 1.5456904119519048 0.08797080387297071 0.15363803757463546 0.18092756174765026 -0.1761796466994221 0.18336302553882927 2.624043538361536 3.1415926535897927 0.4463455344414228 18.19025055522573 319.50943346613195 4
1.1901536104999595 2.6656227063616558 1.7276918631687943 0.6058561106164897 2.318609624650721 -0.02382282866763659 0.20998246507413126 0.2388413486272048 0.7705293508718257 0.9005747965714592 4.8134478468410915 0.0 0.7830991154452008 28.62650955743685 162.2789550307131 4
-0.5653067220012702 4.370008186976341 0.012647531000818096 2.6407743815786406 1.4318131663548708 0.015506162635025468 0.17295621495725716 0.08060064802412177 0.06766327609394382 0.6310965617928235 0.0930906775221659 -0.0 0.8458778492358634 19.56854646118556 396.91186621461713 4
-0.5423659804770319 2.6099333098557547 2.2082238058571804 1.053966858677606 1.2955005419322718 -0.05988320443208778 0.08844263096588101 0.2407457581656335 0.5531499681976088 0.8170835578909494 3.5518301897746487 0.0 0.9219297018177446 32.57713474201811 312.54116225759014 4
-0.5615100278858075 2.6794152332568686 2.336894248163811 2.9819747275937907 5.1126828446877335 -0.07210817331412141 0.2668123989134059 0.5710551572789893 0.6832072922874985 0.2813372954003111 0.3431563070997411 -0.0 0.8505465793809657 24.839571311010555 167.49939937015273 4
-0.3999135770725039 0.4657605419439041 0.8387366553031392 2.9921168202002235 6.155797179031705 -0.02961868997531418 0.15729456011413612 0.17348496585870596 0.9598248979124954 0.9873509408919036 4.5735873477960105 0.0 0.5407352328216087 19.827665465538328 292.51816905797824 4
-0.22084037212898186 5.193154392922403 3.0037716785285857 0.4262437694408429 5.344269646401441 0.049508542996913714 0.3146336568550519 0.2125127903254485 0.19673095137384464 0.08802732012461494 1.0706107221496006 -0.0 0.7642690730292787 37.06472313441291 321.7226246254698 4
-0.3857823522291727 4.262667378197243 1.9855473854826828 1.4393295330275897 1.9855650335677957 0.092202751010069 0.0993365099043204 0.05196424220612656 0.5491979339598062 0.6701130615373878 2.344106009684664 3.1415926535897927 0.9803783161205264 23.93592335142735 244.08516616841482 4
-0.2416793089330287 2.8760649553598894 2.5476585804579712 1.4244397972392746 5.242939460039001 0.01730646085365999 0.13892566899446948 0.02631099227136782 0.12292616504867898 -0.3463459236685415 3.6216290745200976 0.0 0.8387221348619268 29.57899542404376 547.7464726798236 4
